1.272039239239238818e-02
1.027337937937938296e-02
1.014194994994994242e-02
1.008460860860860460e-02
1.005022822822822758e-02
1.003499699699699974e-02
1.002870070070070209e-02
1.001700900900900741e-02
1.001462462462461046e-02
1.000815215215214264e-02
1.000769369369369603e-02
1.000774374374374491e-02
9.991361361361368598e-03
1.000428828828828567e-02
1.001014014014014152e-02
1.000176576576576430e-02
9.990716716716726079e-03
1.000397597597595806e-02
1.000722722722722363e-02
1.000608808808808349e-02
1.000107907907907788e-02
9.997447447447439794e-03
1.000719519519520373e-02
1.000185585585586061e-02
1.000176576576575910e-02
1.000800200200201856e-02
9.995883883883879828e-03
9.996010010010008065e-03
1.000113313313311970e-02
1.000089889889890782e-02
1.000015015015015725e-02
9.994108108108114286e-03
1.000523723723723175e-02
1.000622222222221670e-02
9.999963963963966543e-03
1.000297697697696483e-02
1.000183983983984198e-02
1.000277077077076429e-02
1.000428828828828220e-02
1.000595595595594849e-02
1.000344144144143556e-02
