5.000000000000000104e-03,1.000000000000000021e-02,1.499999999999999944e-02,2.000000000000000042e-02,2.500000000000000139e-02,5.000000000000000278e-02,7.500000000000001110e-02,1.000000000000000056e-01,1.250000000000000000e-01,1.500000000000000222e-01,1.750000000000000167e-01,2.000000000000000111e-01,2.250000000000000056e-01,2.500000000000000000e-01,2.750000000000000222e-01,3.000000000000000444e-01,3.250000000000000111e-01,3.500000000000000333e-01,3.750000000000000000e-01,4.000000000000000222e-01,4.250000000000000444e-01,4.500000000000000111e-01,4.750000000000000333e-01,5.000000000000000000e-01,5.250000000000000222e-01,5.500000000000000444e-01,5.750000000000000666e-01,6.000000000000000888e-01,6.250000000000000000e-01,6.500000000000000222e-01,6.750000000000000444e-01,7.000000000000000666e-01,7.250000000000000888e-01,7.500000000000000000e-01,7.750000000000000222e-01,8.000000000000000444e-01,8.250000000000000666e-01,8.500000000000000888e-01,8.750000000000000000e-01,9.000000000000000222e-01,9.250000000000000444e-01,9.500000000000000666e-01,9.750000000000000888e-01,1.000000000000000000e+00
1.298218818818819807e-02,1.271648248248249610e-02,1.239631031031031977e-02,1.204907907907907215e-02,1.177220420420420875e-02,1.082993793793793173e-02,1.048591591591590752e-02,1.036258858858857615e-02,1.030559959959958562e-02,1.029209609609610040e-02,1.028269069069069098e-02,1.028470470470470993e-02,1.027519919919919408e-02,1.027999599599598718e-02,1.025281281281283270e-02,1.024096896896897410e-02,1.022561361361361103e-02,1.021572572572570017e-02,1.021460060060059606e-02,1.019109709709709911e-02,1.017634434434434854e-02,1.015792392392393488e-02,1.016578178178178735e-02,1.015439239239237720e-02,1.014359559559560586e-02,1.013233833833833940e-02,1.013389989989989769e-02,1.010953153153153553e-02,1.011665065065065969e-02,1.010090290290290363e-02,1.009437437437438190e-02,1.009198798798799368e-02,1.008837037037036560e-02,1.008950750750751621e-02,1.007341141141140234e-02,1.008209609609608814e-02,1.007514314314316393e-02,1.007057057057057954e-02,1.006415415415414134e-02,1.005556156156157434e-02,1.005654254254255246e-02,1.005391791791791258e-02,1.005548348348347422e-02,1.005361761761761237e-02
